'Page number,'Layout,'Text,'Reading Order,'Confidence score % (Layout)
'15,'Text 285,"'Rather than relying on implicit conversions, which can be hard to detect when reading code, we can also do an explicit conversion via a cast. Depending on the types involved, C++ may require a cast, while in other cases it is optional. The following is an example of casting a double value to an int:",'333,'96.14257813
'15,'Text 286,"'double X = 4.2; int y = x; // implicit conversion - - easy to miss int Z = static_cast<int> (x) // explicit conversion -- obvious in code",'334,'62.59765625
'15,'Text 287,"'While there are other kinds of casts, static_cast is the most common and the one we recommend.",'335,'96.53320313
'15,'Section header 10,"'3.1 Arithmetic and Comparisons",'336,'93.21289063
'15,'Text 288,"'C++ supports common arithmetic operations, such as addition (+), subtraction (-), multiplication (*), division (/), and modulo (%). The behavior of these operators depends on the types of the operand - for example, adding two int values together produces an int, while adding two double values produces a double. The same holds for division, where dividing two int values truncates the result to produce another int value:",'337,'97.41210938
'15,'Key value 3,"",'338,'62.35351563
'15,'Text 289,"'We can obtain a double value by ensuring that one of the operands is a double:",'339,'95.94726563
'15,'Key value 4,"",'340,'49.60937500
'15,'Text 290,"'When the operand types differ as above, one operand is promoted to the type of the other, generally to the one that allows for more precision. In the cases above, the int operand is promoted to double as part of the division operation.",'341,'96.19140625
'15,'Text 291,"'The modulo operator requires both operands to be integers. The std: :modf() function in the <cmath> library can be used on floating-point operands. (Similarly, the std: : pow() function in <cmath> does exponentiation C++ does not have an operator for that.)",'342,'96.48437500
'15,'Text 292,"'As an example of modulo, the following functions convert a total number of seconds to whole minutes and leftover seconds, respectively:",'343,'95.31250000
'15,'Footer 4,"'3.1. Arithmetic and Comparisons",'344,'84.71679688
'15,'Page number 12,"'10",'345,'80.66406250
'16,'Title 4,"'Programming and Data Structures, Release 0.3",'346,'38.86718750
'16,'Text 293,"'int minutes (int seconds) { return seconds / 60; }",'347,'38.03710938
'16,'Text 294,"'int remaining_seconds (int seconds) { return seconds % 60; }",'348,'30.32226563
'16,'Text 295,"'int main() { int total = 153; int min = minutes(total) ; // 2 int sec = remaining_seconds(total) ; // 33 }",'349,'25.24414063
'16,'Text 296,"'We rely on integer division to truncate the result in minutes (), and we use the modulo operator in remaining_seconds to compute the remainder of the total number of seconds with 60.",'350,'75.63476563
'16,'Text 297,"'C++ also has standard comparison operators: equality (==), inequality (!=), less (<), less or equal (<=), greater (>), and greater or equal (>=). However, avoid two pitfalls when using these operators:",'351,'81.00585938
'16,'List 7,"",'352,'25.41503906
'16,'Text 298 - Part of List 7,"'Be wary about comparing floating-point numbers that result from arithmetic operations - floating-point numbers cannot in general be represented exactly on a computer, SO we can get unexpected results due to the loss of precision:",'353,'82.66601563
'16,'Key value 5,"",'354,'45.70312500
'16,'Text 299,"'In such cases, values should be compared to within some margin of error rather than exactly:",'355,'85.54687500
'16,'Text 300,"'bool almost_equal (double X, double y, double epsilon) { return std::abs(x - y) < - epsilon; } cout << almost_equal (0.1 0.2, 0.3, 0.00001) << endl; // prints 1 (true)",'356,'48.14453125
'16,'Text 301,"'Here, we use std: : abs () to compute the absolute value of the difference between the two values, then compare against our margin of epsilon.",'357,'93.65234375
'16,'Text 302,"'C++ does not support Python-style chaining of comparisons:",'358,'87.79296875
'16,'Text 303,"'int X = 10; cout (3 < X << endl; // prints 1 (true)",'359,'62.59765625
'16,'Text 304,"'In this example, 3 < X produces true, which is then promoted to the integer value of 1 for the subsequent com- parison with 7. Since 1 < 7, the result is true.",'360,'89.69726563
'16,'Text 305,"'Rather than chaining comparisons, we need to use Boolean logic to combine the results of two separate compar- isons:",'361,'81.39648438
'16,'Key value 6,"",'362,'52.63671875
'16,'Text 306,"'More on logical operations below.",'363,'58.88671875
'16,'Footer 5,"'3.1. Arithmetic and Comparisons",'364,'79.93164063
'16,'Page number 13,"'11",'365,'88.28125000
'17,'Header 12,"'Programming and Data Structures, Release 0.3",'366,'80.12695313
'17,'Title 5,"'3.2 Library Types",'367,'45.70312500
'17,'Text 307,"'Aside from the fundamental types that are always available to C++ programs, individual headers in the standard library define additional types. For instance, some commonly used types include std: string defined by the <string> header, std: vector defined by the <vector> header, and std: pair defined by the <utility> header.",'368,'97.31445313
'17,'Text 308,"'The std: string type represents an ordered sequence of characters. Similar to the initial program we saw last time, we first need to import the relevant header to get access to the type. We can then either use the qualified name with the std:: prefix, or include a using declaration to allow us to use string without qualification. The following is an example:",'369,'95.75195313
'17,'Text 309,"'#include <iostream> #include <string>",'370,'36.62109375
'17,'Key value 7,"",'371,'25.87890625
'17,'Text 310,"'We start by declaring and initializing two string variables. We can compare them with < and other operators - the strings are compared lexicographically, meaning that the characters at each position are compared in order according to the underlying numerical value for the character. In the case above, since 'm' comes before 'w', strl compares less than str2. We can obtain the length of a string by calling .size() on it (the dot here is necessary, and we'll see how this gets implemented later when we discuss classes and member functions). We can concatenate two strings with the + operator and use square brackets to read or write an individual character in a string. In the code above, we concatenate str1 and str2 to produce ""make a wish"". Then we copy the character at index 7, which is 'w`, to position 0, resulting in ""wake a wish"". Finally, we set the character at index 7 to 'f', which gives us the string ""wake a fish"".",'372,'97.41210938
'17,'Text 311,"'Aside from characters, we might want to keep track of a sequence of other elements, such as int values. A std: vector is a generic sequence type that allows us to specify the type of element it holds. For instance, the following creates both a vector of double values and one that holds string values:",'373,'95.60546875
'17,'Text 312,"'#include <vector>",'374,'43.31054688
'17,'Text 313,"'using namespace std; vector<double> nums = {1, 5, 3.5, 6.5}; vector<string> pets = {""cat"", ""dog"", ""fish""};",'375,'60.93750000
'17,'Text 314,"'Here, we initialize each vector with an explicit set of values. There are other ways to initialize a vector:",'376,'93.06640625
'17,'Footer 6,"'3.2. Library Types",'377,'61.62109375
'17,'Page number 14,"'12",'378,'89.30664063
'18,'Header 13,"'Programming and Data Structures, Release 0.3",'379,'61.52343750
'18,'Key value 8,"",'380,'66.11328125
'18,'Text 315,"'As with a string, we can use square brackets to index into a vector:",'381,'92.96875000
'18,'Text 316,"'vector<int> v = {3, 5, 42, 28}; cout << v[O] << endl; v[3] = 7; v[4] = 100; // out of bounds undefined behavior!",'382,'68.75000000
'18,'Text 317,"'Be careful not to access an index that is out of bounds - such an access results in undefined behavior. Alternatively, we can use the at () function, which checks whether we are within the bounds and throws an exception if we are not:",'383,'95.89843750
'18,'Text 318,"'vector<int> V = {3, 5, 42, 28}; cout << v[O] << endl; v.at(3)=7; v.at(4) = 100; // out of bounds. throws an exception",'384,'65.82031250
'18,'Text 319,"'Assuming we don't handle the exception, this causes the program to crash, which is better than undefined behavior - the crash immediately tells us we did something wrong, and we can run the code through a debugger to get more details.",'385,'97.36328125
'18,'Text 320,"'We can also modify the size of a vector by adding and removing elements. In particular, the push_back( function adds an element to the end, and the pop_back() function removes the last element. We can also remove all elements with .clear():",'386,'97.26562500
'18,'Table 5,"",'387,'26.46484375
'18,'Text 321,"'A few other useful vector functions are the following:",'388,'87.20703125
'18,'List 8,"",'389,'91.16210938
'18,'Text 322 - Part of List 8,"'size() returns the number of elements in the vector",'390,'98.04687500
'18,'Text 323 - Part of List 8,"'front () returns a reference to the first element",'391,'97.31445313
'18,'Text 324 - Part of List 8,"'back () returns a reference to the last element",'392,'96.72851563
'18,'Text 325 - Part of List 8,"'empty () returns whether or not the vector is empty",'393,'96.09375000
'18,'Text 326,"'For both strings and vectors, size returns the size as the size_t type, which is an unsigned integer, meaning that it cannot represent negative values. If we compare to a signed integer such as an int, the compiler may warn us that we are comparing a signed and unsigned integer, which might produce surprising results:",'394,'95.70312500
'18,'Footer 7,"'3.2. Library Types",'395,'78.46679688
'18,'Page number 15,"'13",'396,'86.27929688
'19,'Title 6,"'Programming and Data Structures, Release 0.3",'397,'36.03515625
'19,'Key value 9,"",'398,'82.56835938
'19,'Text 327,"'The following is an example of a compiler warning for this:",'399,'82.95898438
'19,'Key value 10,"",'400,'48.04687500
'19,'Text 328,"'To avoid this, we can use a cast to ensure that we are comparing values with the same ""signedness"":",'401,'91.35742188
'19,'Key value 11,"",'402,'62.69531250
'19,'Text 329,"'One last library type we examine now is std: : pair, which represents a pair of values rather than an arbitrary sequence. The following is an example of using pairs:",'403,'95.21484375
'19,'Section header 11,"'#include <utility>",'404,'67.48046875
'19,'Key value 12,"",'405,'46.67968750
'19,'Text 330,"'}",'406,'42.62695313
'19,'Footer 8,"'3.2. Library Types",'407,'86.18164063
'19,'Page number 16,"'14",'408,'89.40429688
'20,'Header 14,"'CHAPTER",'409,'37.67089844
'20,'Text 331,"'FOUR",'410,'32.69042969
'20,'Title 7,"'CONTROL STRUCTURES",'411,'74.56054688
'20,'Text 332,"'C++ is an imperative language, meaning that we specify computation as a sequence of statements. Like other languages, we often organize statements into functions, which we can then use as abstractions; we will return to this shortly. The syntax of a function definition is as follows:",'412,'97.02148438
'20,'Text 333,"'<return type> <function name> (<optional parameters>) { <body statements> }",'413,'78.51562500
'20,'Text 334,"'The return type is specified first, and it corresponds to the type of value that the function returns. In some cases, a function does not return a value at all, in which case we use the special type void to specify that this is the case:",'414,'94.48242188
'20,'Text 335,"'void print_value(intx) cout endl ; }",'415,'90.08789063
'20,'Text 336,"'If a function has a non-void return type, we explicitly provide the return value using a return statement:",'416,'96.77734375
'20,'Section header 12,"'double square (double x) {",'417,'66.45507813
'20,'Text 337,"'return X * x; }",'418,'31.66503906
'20,'Text 338,"'We need to ensure that every path through a non-void function reaches a return statement that provides a value com- patible with the return type. Otherwise, the behavior of the function is undefined, and the compiler may generate a warning or error.² 2",'419,'95.70312500
'20,'Text 339,"'After the return type, we specify the name of the function, and if it takes arguments, the function parameters within the following parentheses. A parameter specifies both the type of the value it expects, as well as the name we use to refer to the corresponding argument within the function body. Finally, we have the body consisting of a sequence of statements enclosed by curly braces.",'420,'96.33789063
'20,'Text 340,"'We can specify more complex control flow within a function through the use of compound statements such as condi- tionals and loops. The following demonstrates a conditional:",'421,'93.99414063
'20,'Section header 13,"'double abs (double x) {",'422,'44.36035156
'20,'Text 341,"'if (x ( ) ) { return -x; } else { return x; } }",'423,'84.03320313
'20,'Text 342,"'2 The one exception in C++ is the main () function, which implicitly returns the value 0 if no return statement is reached. However, this is not the case for any other function, even if its return type is int.",'424,'75.97656250
'20,'Page number 17,"'15",'425,'79.29687500
'21,'Header 15,"'Programming and Data Structures, Release 0.3",'426,'49.90234375
'21,'Text 343,"'We use the if keyword to introduce a conditional, followed by a test expression within parentheses. The ""then"" branch can be a single statement, or it can be a block of statements enclosed by curly braces. We recommend using blocks, as that makes it clear what is part of a branch and what isn't. For the ""else"" branch, we use the else keyword followed by a statement or block. We can also chain conditionals using else if:",'427,'99.26757813
